Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,nor_GR,nor_ILD_log10,nor_DeltaPHI,nor_PHIND,nor_PE,nor_NMM_M,nor_RELPOS,miss
2,A1 SH,LUKE G U,2620.5,77.82,0.436,17.9,20.15,2.4,1,0.623,0.42529677895670265,-0.8848026744517388,2.559104896017075,0.9743337072153369,-1.4787878240823447,-1.0375820818501909,0.3529136787483701,0
5,A1 LM,CROSS H CATTLE,2621.0,84.144,1.14245204,0.8,6.3,4.313,2,0.455,0.6340173757689583,1.9111116541922335,-0.6830244594748897,-0.9676218820230309,0.6562245390283333,0.9637791722625207,-0.2332493973369211,0
2,A1 SH,LUKE G U,2621.0,67.52,0.446,10.1,12.25,2.5,1,0.604,0.08535020287096122,-0.8452258288863417,1.0802388742137228,-0.1333521523502302,-1.3671823686139348,-1.0375820818501909,0.2866214260958668,0
2,A1 SH,LUKE G U,2621.5,61.32,0.455,7.0,8.1,2.8,1,0.585,-0.11927783321948499,-0.8096066678774843,0.492484429650852,-0.7152377621220156,-1.0323660022087058,-1.0375820818501909,0.2203291734433636,0
5,A1 LM,CROSS H CATTLE,2621.5,82.835,1.147026715,2.1,6.05,4.365,2,0.432,0.5908144565363137,1.9292167747909217,-0.4365467891743309,-1.002675232009283,0.7142593758719069,0.9637791722625207,-0.3134979137057408,0
1,A1 SH,LUKE G U,2622.0,58.69,0.455,7.1,7.95,3.0,1,0.566,-0.20607972594817442,-0.8096066678774843,0.5114442504432025,-0.7362697721137668,-0.8091550912718861,-1.0375820818501909,0.15403692079086037,0
4,A1 LM,CROSS H CATTLE,2622.0,77.283,1.141575183,3.3,6.25,4.362,2,0.409,0.4075733506695143,1.90764133078504,-0.20902893966612288,-0.9746325520202813,0.7109112122078545,0.9637791722625207,-0.3937464300745605,0
4,A1 LM,CROSS H CATTLE,2622.5,74.363,1.132483825,5.5,6.65,4.305,2,0.386,0.311200146575304,1.871660603630466,0.2080871177655919,-0.9185471920422779,0.6472961025908606,0.9637791722625207,-0.47399494644338,0
1,A1 SH,LUKE G U,2622.5,54.36,0.465,6.3,8.55,3.3,1,0.547,-0.3489893059919861,-0.7700298223120872,0.35976568410439724,-0.6521417321467616,-0.4743387248666571,-1.0375820818501909,0.08774466813835753,0
4,A1 LM,CROSS H CATTLE,2623.0,75.024,1.126423654,7.8,7.1,4.188,2,0.364,0.3330161355843016,1.8476763584537765,0.6441629959896573,-0.8554511620670241,0.5167177196928212,0.9637791722625207,-0.5507543968831206,0
1,A1 SH,LUKE G U,2623.0,52.75,0.455,4.8,10.4,3.5,1,0.528,-0.402126586331602,-0.8096066678774843,0.07536837221913718,-0.3927469422484959,-0.25112781392983746,-1.0375820818501909,0.021452415485854293,0
1,A1 SH,LUKE G U,2623.5,51.96,0.465,4.7,11.15,3.4,1,0.509,-0.4282001586721588,-0.7700298223120872,0.05640855142678657,-0.2875868922897395,-0.3627332693982473,-1.0375820818501909,-0.04483983716664894,0
4,A1 LM,CROSS H CATTLE,2623.5,77.016,1.12083706,8.3,7.25,4.147,2,0.341,0.39876114330884516,1.8255663816563186,0.7389620999514108,-0.8344191520752727,0.4709594829507738,0.9637791722625207,-0.6310029132519401,0
1,A1 SH,LUKE G U,2624.0,54.01,0.483,4.5,11.65,3.4,1,0.491,-0.36054088867451134,-0.6987915002943725,0.0184889098420852,-0.21748019231723525,-0.3627332693982473,-1.0375820818501909,-0.10764302389007306,0
4,A1 LM,CROSS H CATTLE,2624.0,79.224,1.111967837,6.7,6.65,4.128,2,0.318,0.4716351277746041,1.7904647947607115,0.4356049672738,-0.9185471920422779,0.44975444641177575,0.9637791722625207,-0.7112514296207598,0
5,A1 LM,CROSS H CATTLE,2624.5,77.067,1.09961159,4.6,6.2,4.203,2,0.295,0.40044437392829846,1.7415626668320223,0.0374487306344358,-0.9816432220175317,0.5334585380130833,0.9637791722625207,-0.7914999459895795,0
1,A1 SH,LUKE G U,2624.5,54.16,0.493,4.6,12.2,3.4,1,0.472,-0.35559021038200056,-0.6592146547289754,0.0374487306344358,-0.14036282234748074,-0.3627332693982473,-1.0375820818501909,-0.1739352765425763,0
1,A1 SH,LUKE G U,2625.0,54.27,0.493,5.1,12.95,3.4,1,0.453,-0.35195971296749246,-0.6592146547289754,0.13224783459618916,-0.03520277238872434,-0.3627332693982473,-1.0375820818501909,-0.24022752919507934,0
7,A1 LM,CROSS H CATTLE,2625.0,71.623,1.086644521,3.3,5.95,4.296,2,0.273,0.2207677564321069,1.690243098107137,-0.20902893966612288,-1.0166965720037837,0.6372516115987042,0.9637791722625207,-0.8682593964293199,0
1,A1 SH,LUKE G U,2625.5,55.84,0.483,4.7,13.35,3.6,1,0.434,-0.3001426135058794,-0.6987915002943725,0.05640855142678657,0.020882587589279113,-0.13952235846142763,-1.0375820818501909,-0.30651978184758255,0
7,A1 LM,CROSS H CATTLE,2625.5,63.68,1.07773118,2.2,6.3,4.436,2,0.25,-0.041387161417315105,1.6549669060842649,-0.4175869683819802,-0.9676218820230309,0.7934992492544776,0.9637791722625207,-0.9485079127981396,0
7,A1 LM,CROSS H CATTLE,2626.0,66.183,1.073498399,1.9,6.85,4.525,2,0.227,0.041223157023715325,1.6382148940893502,-0.4744664307590323,-0.8905045120532762,0.8928281046213626,0.9637791722625207,-1.0287564291669593,0
1,A1 SH,LUKE G U,2626.0,57.43,0.446,4.8,13.5,3.6,1,0.415,-0.24766542360526506,-0.8452258288863417,0.07536837221913718,0.041914597581030444,-0.13952235846142763,-1.0375820818501909,-0.3728120345000858,0
1,A1 SH,LUKE G U,2626.5,58.22,0.362,4.9,13.75,3.5,1,0.396,-0.2215918512647082,-1.1776713316356773,0.09432819301148795,0.07696794756728256,-0.25112781392983746,-1.0375820818501909,-0.43910428715258887,0
7,A1 LM,CROSS H CATTLE,2626.5,68.669,1.074560468,1.7,7.05,4.633,2,0.205,0.12327239859159397,1.64241822816863,-0.5123860723437336,-0.8624618320642745,1.0133619965272447,0.9637791722625207,-1.1055158796067,0
1,A1 SH,LUKE G U,2627.0,58.88,0.315,4.0,14.6,3.3,1,0.377,-0.19980886677766058,-1.3636825057930435,-0.07631019411966815,0.19614933752053976,-0.4743387248666571,-1.0375820818501909,-0.505396539805092,0
5,A1 LM,CROSS H CATTLE,2627.0,76.803,1.08546897,1.9,6.65,4.612,2,0.182,0.3917311801334796,1.6855906380690122,-0.4744664307590323,-0.9185471920422779,0.9899248508788788,0.9637791722625207,-1.1857643959755195,0
5,A1 LM,CROSS H CATTLE,2627.5,81.088,1.107345665,1.9,6.25,4.6,2,0.159,0.533155556689538,1.7721716960186418,-0.4744664307590323,-0.9746325520202813,0.9765321962226692,0.9637791722625207,-1.2660129123443389,0
1,A1 SH,LUKE G U,2627.5,60.6,0.306,4.5,15.25,3.2,1,0.358,-0.1430410890235368,-1.399301666801901,0.0184889098420852,0.28728804748479536,-0.5859441803350665,-1.0375820818501909,-0.5716887924575953,0
4,A1 LM,CROSS H CATTLE,2628.0,85.869,1.13219563,2.3,5.75,4.549,2,0.136,0.6909501761328323,1.870520018729694,-0.3986271475896296,-1.0447392519927856,0.919613413933781,0.9637791722625207,-1.3462614287131587,0
1,A1 SH,LUKE G U,2628.0,62.57,0.296,4.7,15.35,3.1,1,0.34,-0.078022180781895,-1.438878512367298,0.05640855142678657,0.30130938747929614,-0.6975496358034763,-1.0375820818501909,-0.6344919791810192,0
5,A1 LM,CROSS H CATTLE,2628.5,81.391,1.146314122,3.6,5.3,4.442,2,0.114,0.5431559268404101,1.9263965564797232,-0.15214947728907083,-1.1078352819680395,0.8001955765825823,0.9637791722625207,-1.4230208791528993,0
1,A1 SH,LUKE G U,2628.5,66.19,0.32,5.3,15.35,3.1,1,0.321,0.04145418867736553,-1.343894083010345,0.17016747618089054,0.30130938747929614,-0.6975496358034763,-1.0375820818501909,-0.7007842318335225,0
5,A1 LM,CROSS H CATTLE,2629.0,75.871,1.115244285,4.2,5.3,4.256,2,0.091,0.3609709656760124,1.803431942410617,-0.03839055253496678,-1.1078352819680395,0.5926094294113403,0.9637791722625207,-1.503269395521719,0
1,A1 SH,LUKE G U,2629.0,78.95,0.347,7.3,14.85,3.1,1,0.302,0.4625918887602843,-1.237036599983773,0.5493638920279039,0.23120268750679188,-0.6975496358034763,-1.0375820818501909,-0.7670764844860257,0
5,A1 LM,CROSS H CATTLE,2629.5,69.179,1.02341709,3.4,6.0,4.001,2,0.068,0.14010470478613085,1.4400088708887568,-0.1900691188737722,-1.0096859020065334,0.30801551796689564,0.9637791722625207,-1.5835179118905385,0
1,A1 SH,LUKE G U,2629.5,84.77,0.373,8.6,14.3,3.1,1,0.283,0.6546782065097031,-1.1341368015137405,0.7958415623284626,0.15408531753703736,-0.6975496358034763,-1.0375820818501909,-0.833368737138529,0
1,A1 SH,LUKE G U,2630.0,80.83,0.398,8.6,13.4,3.1,1,0.264,0.5246403900264195,-1.0351946876002476,0.7958415623284626,0.02789325758652964,-0.6975496358034763,-1.0375820818501909,-0.8996609897910319,0
5,A1 LM,CROSS H CATTLE,2630.0,73.616,0.888740961,2.9,7.05,3.812,2,0.045,0.2865457686786002,0.9070032350109075,-0.28486822283552554,-0.8624618320642745,0.0970812071316007,0.9637791722625207,-1.663766428259358,0
1,A1 SH,LUKE G U,2630.5,66.48,0.421,6.5,12.35,3.1,1,0.245,0.05102550004288661,-0.9441679427998345,0.3976853256890986,-0.1193308123557294,-0.6975496358034763,-1.0375820818501909,-0.9659532424435352,0
5,A1 LM,CROSS H CATTLE,2630.5,73.916,0.770189023,2.4,8.9,3.542,2,0.023,0.2964471252636217,0.43781206084045465,-0.3796673267972789,-0.6030670421660087,-0.2042535226331056,0.9637791722625207,-1.7405258786990985,0
1,A1 SH,LUKE G U,2631.0,63.09,0.441,3.9,11.15,3.1,1,0.226,-0.06085982936785746,-0.8650142516690402,-0.09527001491201884,-0.2875868922897395,-0.6975496358034763,-1.0375820818501909,-1.0322454950960385,0
2,B1 SH,CROSS H CATTLE,2631.0,87.408,0.678700435,-1.8,14.4,3.101,1,1.0,0.7417441354139932,0.07572908901323044,-1.175979800076007,0.16810665753153814,-0.6964335812487923,-1.0375820818501909,1.6682915340111963,0
1,A1 SH,LUKE G U,2631.5,62.7,0.465,3.9,10.95,3.1,1,0.208,-0.07373159292838556,-0.7700298223120872,-0.09527001491201884,-0.3156295722787414,-0.6975496358034763,-1.0375820818501909,-1.0950486818194625,0
1,A1 SH,LUKE G U,2632.0,63.45,0.465,4.3,11.05,3.1,1,0.189,-0.04897820146583156,-0.7700298223120872,-0.019430731742616173,-0.30160823228424033,-0.6975496358034763,-1.0375820818501909,-1.1613409344719656,0
1,A1 SH,LUKE G U,2632.5,66.94,0.446,5.6,11.8,3.1,1,0.17,0.06620758013991952,-0.8452258288863417,0.2270469385579425,-0.19644818232548394,-0.6975496358034763,-1.0375820818501909,-1.2276331871244686,0
2,B1 SH,CROSS H CATTLE,2632.5,122.568,0.578753784,-16.4,71.7,0.99,1,0.955,1.9021831271785243,-0.3198282281273335,-3.9441136357592046,8.202334474380526,-3.0524247461869214,-1.0375820818501909,1.511283567202636,0
1,B1 SH,CROSS H CATTLE,2633.0,120.345,0.568319085,2.0,84.4,0.833,1,0.939,1.8288140748835142,-0.36112547521177407,-0.4555066099666816,9.983044653682136,-3.2276453112723247,-1.0375820818501909,1.45545851233737,0
1,A1 SH,LUKE G U,2633.0,77.94,0.436,6.7,13.05,3.2,1,0.151,0.42925732159071145,-0.8848026744517388,0.4356049672738,-0.02118143239422329,-0.5859441803350665,-1.0375820818501909,-1.293925439776972,0
1,B1 SH,CROSS H CATTLE,2633.5,109.836,0.56205483,1.5,81.65,0.852,1,0.924,1.4819695537102078,-0.3859174204835005,-0.550305713928435,9.597457803833361,-3.2064402747333274,-1.0375820818501909,1.4031225234011837,0
1,A1 SH,LUKE G U,2633.5,81.4,0.418,8.1,14.15,3.2,1,0.132,0.5434529675379608,-0.9560409964694536,0.7010424583667093,0.13305330754528602,-0.5859441803350665,-1.0375820818501909,-1.360217692429475,0
1,B1 SH,CROSS H CATTLE,2634.0,94.623,0.566437492,-10.3,65.85,1.234,1,0.909,0.9798717612837627,-0.3685722267695669,-2.787564567425814,7.382086084702226,-2.780107434844002,-1.0375820818501909,1.350786534464997,0
2,A1 SH,LUKE G U,2634.0,80.74,0.399,9.9,15.75,3.2,1,0.113,0.5216699830509129,-1.031237003043708,1.0423192326290214,0.3573947474572996,-0.5859441803350665,-1.0375820818501909,-1.4265099450819783,0
1,A1 SH,LUKE G U,2634.5,76.45,0.39,10.6,16.5,3.2,1,0.094,0.38008058388510435,-1.0668561640525653,1.175037978175476,0.462554797416056,-0.5859441803350665,-1.0375820818501909,-1.4928021977344816,0
1,B1 SH,CROSS H CATTLE,2634.5,85.419,0.593396842,-14.5,50.85,1.787,1,0.894,0.6760981412552999,-0.2618756236202184,-3.583877040704542,5.278885085527098,-2.162929266103696,-1.0375820818501909,1.2984505455288102,0
1,A1 SH,LUKE G U,2635.0,74.99,0.38,11.0,17.0,3.1,1,0.075,0.33189398183799895,-1.1064330096179624,1.2508772613448789,0.5326614973885603,-0.6975496358034763,-1.0375820818501909,-1.5590944503869846,0
1,B1 SH,CROSS H CATTLE,2635.0,79.451,0.649042634,-13.6,39.4,2.36,1,0.879,0.4791271542572701,-0.04164713198539762,-3.4132386535733863,3.6734416561567507,-1.5234300062697086,-1.0375820818501909,1.2461145565926235,0
1,A1 SH,LUKE G U,2635.5,75.21,0.38,14.2,19.5,3.1,1,0.057,0.3391549766670148,-1.1064330096179624,1.8575915267001002,0.8831949972510815,-0.6975496358034763,-1.0375820818501909,-1.6218976371104088,0
1,B1 SH,CROSS H CATTLE,2635.5,73.811,0.728678367,-11.0,31.6,2.806,1,0.864,0.2929816504588645,0.2735259786574222,-2.920283312972269,2.5797771365856845,-1.025669674880601,-1.0375820818501909,1.1937785676564368,0
1,A1 SH,LUKE G U,2636.0,75.05,0.385,12.6,23.3,3.1,1,0.038,0.33387425315500335,-1.0866445868352639,1.5542343940224894,1.416005917042114,-0.6975496358034763,-1.0375820818501909,-1.688189889762912,0
1,B1 SH,CROSS H CATTLE,2636.0,69.518,0.812646016,-5.5,23.85,3.236,1,0.848,0.1512932377272052,0.6058434463536689,-1.877493169392982,1.4931232870118687,-0.545766216366439,-1.0375820818501909,1.1379535127911709,0
1,A1 SH,LUKE G U,2636.5,62.14,0.413,9.5,24.65,3.1,1,0.019,-0.09221412522042595,-0.9758294192521522,0.9664799494596187,1.6052940069678752,-0.6975496358034763,-1.0375820818501909,-1.7544821424154151,0
1,B1 SH,CROSS H CATTLE,2636.5,62.166,0.879497287,-1.7,17.85,3.542,1,0.833,-0.0913560076497242,0.8704196891754198,-1.1570199792836564,0.6518428873418177,-0.2042535226331056,-1.0375820818501909,1.0856175238549841,0
7,A1 LM,LUKE G U,2637.0,46.66,0.458,2.8,21.4,3.2,2,1.0,-0.6031241250075405,-0.7977336142078651,-0.30382804362787624,1.1496004571465974,-0.5859441803350665,0.9637791722625207,1.6682915340111963,0
1,B1 SH,CROSS H CATTLE,2637.0,59.183,0.90982337,2.2,13.5,3.762,1,0.818,-0.18980849662678886,0.9904407595248614,-0.4175869683819802,0.041914597581030444,0.04127847939739604,-1.0375820818501909,1.0332815349187972,0
1,B1 SH,CROSS H CATTLE,2637.5,61.178,0.899163641,3.9,10.35,3.803,1,0.803,-0.1239644753363953,0.9482529146846629,-0.09527001491201884,-0.3997576122457464,0.08703671613944394,-1.0375820818501909,0.9809455459826109,0
7,A1 LM,LUKE G U,2637.5,29.68,0.499,4.6,16.7,3.4,2,0.985,-1.163540907719763,-0.6354685473897372,0.0374487306344358,0.4905974774050576,-0.3627332693982473,0.9637791722625207,1.6159555450750096,0
1,B1 SH,CROSS H CATTLE,2638.0,63.124,0.870637963,6.5,8.15,3.8,1,0.788,-0.05973767562155505,0.8353572793992382,0.3976853256890986,-0.7082270921247651,0.08368855247539152,-1.0375820818501909,0.9286095570464241,0
7,A1 LM,LUKE G U,2638.0,18.97,0.558,-0.3,11.35,3.9,2,0.97,-1.5170193378050338,-0.4019651585538942,-0.8915824881907469,-0.25954421230073793,0.19529400794380136,0.9637791722625207,1.5636195561388226,0
1,B1 SH,CROSS H CATTLE,2638.5,68.801,0.837272703,9.7,7.45,3.776,1,0.773,0.12762899548900364,0.7033081051723062,1.00439959104432,-0.8063764720862711,0.05690324316297316,-1.0375820818501909,0.8762735681102374,0
7,A1 LM,LUKE G U,2638.5,17.66,0.651,0.4,7.3,4.4,2,0.955,-1.5602552615596283,-0.03390049479570144,-0.7588637426442922,-0.8274084820780224,0.7533212852858505,0.9637791722625207,1.511283567202636,0
1,B1 SH,CROSS H CATTLE,2639.0,74.956,0.806451323,8.2,11.0,3.689,1,0.758,0.3307718280916968,0.5813268055350644,0.7200022791590599,-0.30861890228149086,-0.04019350309454302,-1.0375820818501909,0.8239375791740505,0
7,A1 LM,LUKE G U,2639.0,18.02,0.736,0.5,5.15,4.8,2,0.94,-1.5483736336576024,0.30250269251017364,-0.7399039218519416,-1.1288672919597906,1.1997431071594888,0.9637791722625207,1.4589475782664492,0
1,B1 SH,CROSS H CATTLE,2639.5,73.741,0.779307828,11.0,13.0,3.693,1,0.742,0.2906713339223592,0.47390141456305157,1.2508772613448789,-0.028192102391473815,-0.03572928487580662,-1.0375820818501909,0.7681125243087847,0
7,A1 LM,LUKE G U,2639.5,20.47,0.81,3.1,4.15,4.9,2,0.925,-1.467512554879926,0.5953713496941123,-0.24694858125082417,-1.2690806919047992,1.3113485626278991,0.9637791722625207,1.4066115893302629,0
1,B1 SH,CROSS H CATTLE,2640.0,70.887,0.757851344,7.2,15.9,3.59,1,0.727,0.19647642827685377,0.38898341919861024,0.5304040712355533,0.3784267574490509,-0.15068290400826886,-1.0375820818501909,0.7157765353725979,0
7,A1 LM,LUKE G U,2640.0,26.7,0.848,4.0,4.4,4.8,2,0.91,-1.2618943831309772,0.7457633628426209,-0.07631019411966815,-1.234027341918547,1.1997431071594888,0.9637791722625207,1.3542756003940761,0
1,B1 SH,CROSS H CATTLE,2640.5,66.106,0.738859802,6.9,16.25,3.598,1,0.712,0.03868180883355937,0.3138208867203351,0.47352460885850134,0.42750144742980384,-0.14175446757079607,-1.0375820818501909,0.6634405464364111,0
7,A1 LM,LUKE G U,2640.5,33.18,0.866,6.8,6.0,4.6,2,0.896,-1.0480250808945109,0.8170016848603358,0.4545647880661506,-1.0096859020065334,0.9765321962226692,0.9637791722625207,1.3054286773869683,0
1,B1 SH,CROSS H CATTLE,2641.0,61.301,0.720655357,6.1,15.55,3.544,1,0.697,-0.11990491913653631,0.24177343588345873,0.32184604251969584,0.329352067468298,-0.20202141352373715,-1.0375820818501909,0.6111045575002244,0
7,A1 LM,LUKE G U,2641.0,42.67,0.866,8.0,7.4,4.4,2,0.881,-0.7348121675883276,0.8170016848603358,0.6820826375743587,-0.8133871420835215,0.7533212852858505,0.9637791722625207,1.2530926884507816,0
1,B1 SH,CROSS H CATTLE,2641.5,62.447,0.70612011,7.1,12.65,3.731,1,0.682,-0.08208173698175378,0.18424751330606828,0.5114442504432025,-0.07726679237222675,0.0066807882021888655,-1.0375820818501909,0.558768568564038,0
7,A1 LM,LUKE G U,2641.5,51.37,0.782,10.1,8.85,3.8,2,0.866,-0.4476728266227014,0.4845561821110004,1.0802388742137228,-0.6100777121632592,0.08368855247539152,0.9637791722625207,1.2007566995145948,0
1,B1 SH,CROSS H CATTLE,2642.0,66.43,0.697490887,9.0,10.4,3.811,1,0.667,0.0493752739453831,0.15009577070403096,0.8716808454978654,-0.3927469422484959,0.09596515257691673,-1.0375820818501909,0.5064325796278513,0
5,A1 LM,LUKE G U,2642.0,54.26,0.745,12.6,10.4,3.6,2,0.851,-0.3522897581869933,0.338121853519031,1.5542343940224894,-0.3927469422484959,-0.13952235846142763,0.9637791722625207,1.148420710578408,0
1,B1 SH,CROSS H CATTLE,2642.5,66.115,0.696618459,3.6,14.0,3.675,1,0.652,0.038978849531110034,0.14664297588173822,-0.15214947728907083,0.1120212975535347,-0.05581826686012064,-1.0375820818501909,0.45409659069166447,0
5,A1 LM,LUKE G U,2642.5,56.67,0.736,12.8,10.7,3.6,2,0.836,-0.2727488602873197,0.30250269251017364,1.592154035607191,-0.3506829222649935,-0.13952235846142763,0.9637791722625207,1.0960847216422214,0
5,A1 LM,LUKE G U,2643.0,57.35,0.736,12.3,10.95,3.7,2,0.821,-0.25030578536127074,0.30250269251017364,1.4973549316454375,-0.3156295722787414,-0.02791690299301781,0.9637791722625207,1.0437487327060346,0
1,B1 SH,CROSS H CATTLE,2643.0,69.423,0.698883137,0.5,17.65,3.533,1,0.636,0.1481578081419484,0.15560585702787375,-0.7399039218519416,0.6238002073528156,-0.21429801362526235,-1.0375820818501909,0.3982715358263986,0
1,B1 SH,CROSS H CATTLE,2643.5,69.913,0.697316542,0.2,17.8,3.564,1,0.621,0.16433002389748352,0.1494057681900214,-0.7967833842289936,0.6448322173445672,-0.17970032243005518,-1.0375820818501909,0.34593554689021183,0
5,A1 LM,LUKE G U,2643.5,62.93,0.736,11.1,11.55,3.8,2,0.806,-0.0661405528798691,0.30250269251017364,1.2698370821372293,-0.23150153231173606,0.08368855247539152,0.9637791722625207,0.9914127437698482,0
1,B1 SH,CROSS H CATTLE,2644.0,69.283,0.692318044,1.3,15.35,3.592,1,0.606,0.14353717506893832,0.12962328984952648,-0.5882253555131363,0.30130938747929614,-0.14845079489890042,-1.0375820818501909,0.2935995579540251,0
5,A1 LM,LUKE G U,2644.0,66.49,0.745,10.0,11.0,3.9,2,0.791,0.05135554526238703,0.338121853519031,1.061279053421372,-0.30861890228149086,0.19529400794380136,0.9637791722625207,0.9390767548336615,0
2,B1 SH,CROSS H CATTLE,2644.5,66.611,0.683317262,6.0,11.7,3.575,1,0.591,0.05534909241834605,0.09400103393134596,0.30288622172734525,-0.21046952231998498,-0.16742372232852998,-1.0375820818501909,0.24126356901783833,0
5,A1 LM,LUKE G U,2644.5,64.2,0.754,7.2,9.3,4.0,2,0.776,-0.02422481000327757,0.37374101452788844,0.5304040712355533,-0.5469816821880052,0.3068994634122112,0.9637791722625207,0.8867407658974746,0
2,B1 SH,CROSS H CATTLE,2645.0,65.698,0.671265433,7.5,10.45,3.552,1,0.576,0.025215963877929962,0.04630369641998851,0.5872835336126053,-0.3857362722512456,-0.19309297708626436,-1.0375820818501909,0.18892758008165156,0
5,A1 LM,LUKE G U,2645.0,58.09,0.801,2.5,6.55,4.1,2,0.761,-0.22588243911821743,0.5597521886852549,-0.36070750600492824,-0.9325685320367788,0.4185049188806205,0.9637791722625207,0.8344047769612879,0
0,B1 SH,CROSS H CATTLE,2645.5,60.898,0.651181062,6.7,9.05,3.482,1,0.561,-0.13320574148241526,-0.033183908514525205,0.4356049672738,-0.5820350321742573,-0.271216795914151,-1.0375820818501909,0.13659159114546518,0
5,A1 LM,LUKE G U,2645.5,55.0,0.904,2.5,4.95,4.1,2,0.746,-0.32786641194394,0.9673936980088448,-0.36070750600492824,-1.1569099719487925,0.4185049188806205,0.9637791722625207,0.7820687880251012,0
0,B1 SH,CROSS H CATTLE,2646.0,54.422,0.623869268,4.1,8.15,3.375,1,0.545,-0.3469430256310817,-0.1412753738397193,-0.05735037332731755,-0.7082270921247651,-0.39063463326534964,-1.0375820818501909,0.0807665362801993,0
5,A1 LM,LUKE G U,2646.0,55.97,0.923,2.5,4.85,4.1,2,0.731,-0.2958520256523702,1.0425897045830994,-0.36070750600492824,-1.1709313119432934,0.4185049188806205,0.9637791722625207,0.7297327990889144,0
5,A1 LM,LUKE G U,2646.5,58.81,0.913,3.1,6.05,4.1,2,0.716,-0.20211918331416562,1.003012859017702,-0.24694858125082417,-1.002675232009283,0.4185049188806205,0.9637791722625207,0.6773968101527277,0
